schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,collectedAt
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-332,Nexus Computer 332,271,2026-08-27T11:50:29.910411+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-333,Nexus 333,284,2026-08-27T11:50:29.910415+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-334,Nexus Code 334,297,2026-08-27T11:50:29.910418+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-335,Nexus Vector 335,310,2026-08-27T11:50:29.910422+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-336,Nexus Robotics 336,323,2026-08-27T11:50:29.910426+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-337,Nexus 337,336,2026-08-27T11:50:29.910429+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-338,Nexus Audio 338,349,2026-08-27T11:50:29.910433+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-339,Nexus Generative 339,362,2026-08-27T11:50:29.910436+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-340,Nexus Llm 340,375,2026-08-27T11:50:29.910440+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-341,Nexus 341,388,2026-08-27T11:50:29.910444+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-342,Nexus Computer 342,401,2026-08-27T11:50:29.910447+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-343,Nexus 343,414,2026-08-27T11:50:29.910453+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-344,Nexus Code 344,427,2026-08-27T11:50:29.910457+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-345,Nexus Vector 345,440,2026-08-27T11:50:29.910461+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-346,Nexus Robotics 346,453,2026-08-27T11:50:29.910464+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-347,Nexus 347,16,2026-08-27T11:50:29.910468+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-348,Nexus Audio 348,29,2026-08-27T11:50:29.910472+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-349,Nexus Generative 349,42,2026-08-27T11:50:29.910476+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-350,Nexus Llm 350,55,2026-08-27T11:50:29.910479+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-351,Nexus 351,68,2026-08-27T11:50:29.910485+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-352,Nexus Computer 352,81,2026-08-27T11:50:29.910489+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-353,Nexus 353,94,2026-08-27T11:50:29.910492+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-354,Nexus Code 354,107,2026-08-27T11:50:29.910496+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-355,Nexus Vector 355,120,2026-08-27T11:50:29.910499+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-356,Nexus Robotics 356,133,2026-08-27T11:50:29.910504+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-357,Nexus 357,146,2026-08-27T11:50:29.910508+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-358,Nexus Audio 358,159,2026-08-27T11:50:29.910512+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-359,Nexus Generative 359,172,2026-08-27T11:50:29.910516+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-360,Nexus Llm 360,185,2026-08-27T11:50:29.910519+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-361,Nexus 361,198,2026-08-27T11:50:29.910523+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-362,Nexus Computer 362,211,2026-08-27T11:50:29.910526+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-363,Nexus 363,224,2026-08-27T11:50:29.910530+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-364,Nexus Code 364,237,2026-08-27T11:50:29.910534+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-365,Nexus Vector 365,250,2026-08-27T11:50:29.910538+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-366,Nexus Robotics 366,263,2026-08-27T11:50:29.910541+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-367,Nexus 367,276,2026-08-27T11:50:29.910545+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-368,Nexus Audio 368,289,2026-08-27T11:50:29.910548+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-369,Nexus Generative 369,302,2026-08-27T11:50:29.910552+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-370,Nexus Llm 370,315,2026-08-27T11:50:29.910556+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-371,Nexus 371,328,2026-08-27T11:50:29.910559+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-372,Nexus Computer 372,341,2026-08-27T11:50:29.910563+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-373,Nexus 373,354,2026-08-27T11:50:29.910566+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-374,Nexus Code 374,367,2026-08-27T11:50:29.910572+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-375,Nexus Vector 375,380,2026-08-27T11:50:29.910575+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-376,Nexus Robotics 376,393,2026-08-27T11:50:29.910579+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-377,Nexus 377,406,2026-08-27T11:50:29.910583+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-378,Nexus Audio 378,419,2026-08-27T11:50:29.910587+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-379,Nexus Generative 379,432,2026-08-27T11:50:29.910591+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-380,Nexus Llm 380,445,2026-08-27T11:50:29.910594+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-381,Nexus 381,8,2026-08-27T11:50:29.910598+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-382,Nexus Computer 382,21,2026-08-27T11:50:29.910607+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-383,Nexus 383,34,2026-08-27T11:50:29.910611+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-384,Nexus Code 384,47,2026-08-27T11:50:29.910615+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-385,Nexus Vector 385,60,2026-08-27T11:50:29.910619+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-386,Nexus Robotics 386,73,2026-08-27T11:50:29.910622+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-387,Nexus 387,86,2026-08-27T11:50:29.910626+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-388,Nexus Audio 388,99,2026-08-27T11:50:29.910630+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-389,Nexus Generative 389,112,2026-08-27T11:50:29.910635+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-390,Nexus Llm 390,125,2026-08-27T11:50:29.910639+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-391,Nexus 391,138,2026-08-27T11:50:29.910643+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-392,Nexus Computer 392,151,2026-08-27T11:50:29.910647+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-393,Nexus 393,164,2026-08-27T11:50:29.910708+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-394,Nexus Code 394,177,2026-08-27T11:50:29.910717+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-395,Nexus Vector 395,190,2026-08-27T11:50:29.910722+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-396,Nexus Robotics 396,203,2026-08-27T11:50:29.910727+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-397,Nexus 397,216,2026-08-27T11:50:29.910731+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-398,Nexus Audio 398,229,2026-08-27T11:50:29.910735+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-399,Nexus Generative 399,242,2026-08-27T11:50:29.910739+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-400,Nexus Llm 400,255,2026-08-27T11:50:29.910743+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-401,Nexus 401,268,2026-08-27T11:50:29.910748+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-402,Nexus Computer 402,281,2026-08-27T11:50:29.910752+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-403,Nexus 403,294,2026-08-27T11:50:29.910756+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-404,Nexus Code 404,307,2026-08-27T11:50:29.910760+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-405,Nexus Vector 405,320,2026-08-27T11:50:29.911038+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-406,Nexus Robotics 406,333,2026-08-27T11:50:29.911044+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-407,Nexus 407,346,2026-08-27T11:50:29.911049+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-408,Nexus Audio 408,359,2026-08-27T11:50:29.911054+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-409,Nexus Generative 409,372,2026-08-27T11:50:29.911058+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-410,Nexus Llm 410,385,2026-08-27T11:50:29.911062+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-411,Nexus 411,398,2026-08-27T11:50:29.911066+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-412,Nexus Computer 412,411,2026-08-27T11:50:29.911070+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-413,Nexus 413,424,2026-08-27T11:50:29.911080+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-414,Nexus Code 414,437,2026-08-27T11:50:29.911084+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-415,Nexus Vector 415,450,2026-08-27T11:50:29.911088+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-416,Nexus Robotics 416,13,2026-08-27T11:50:29.911092+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-417,Nexus 417,26,2026-08-27T11:50:29.911096+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-418,Nexus Audio 418,39,2026-08-27T11:50:29.911100+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-419,Nexus Generative 419,52,2026-08-27T11:50:29.911104+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-420,Nexus Llm 420,65,2026-08-27T11:50:29.911108+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-421,Nexus 421,78,2026-08-27T11:50:29.911112+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-422,Nexus Computer 422,91,2026-08-27T11:50:29.911115+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-423,Nexus 423,104,2026-08-27T11:50:29.911121+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-424,Nexus Code 424,117,2026-08-27T11:50:29.911126+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-425,Nexus Vector 425,130,2026-08-27T11:50:29.911129+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-426,Nexus Robotics 426,143,2026-08-27T11:50:29.911133+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-427,Nexus 427,156,2026-08-27T11:50:29.911137+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-428,Nexus Audio 428,169,2026-08-27T11:50:29.911141+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-429,Nexus Generative 429,182,2026-08-27T11:50:29.911144+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-430,Nexus Llm 430,195,2026-08-27T11:50:29.911148+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-431,Nexus 431,208,2026-08-27T11:50:29.911152+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-432,Nexus Computer 432,221,2026-08-27T11:50:29.911156+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-433,Nexus 433,234,2026-08-27T11:50:29.911159+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-434,Nexus Code 434,247,2026-08-27T11:50:29.911163+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-435,Nexus Vector 435,260,2026-08-27T11:50:29.911167+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-436,Nexus Robotics 436,273,2026-08-27T11:50:29.911171+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-437,Nexus 437,286,2026-08-27T11:50:29.911175+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-438,Nexus Audio 438,299,2026-08-27T11:50:29.911179+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-439,Nexus Generative 439,312,2026-08-27T11:50:29.911183+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-440,Nexus Llm 440,325,2026-08-27T11:50:29.911187+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-441,Nexus 441,338,2026-08-27T11:50:29.911190+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-442,Nexus Computer 442,351,2026-08-27T11:50:29.911194+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-443,Nexus 443,364,2026-08-27T11:50:29.911198+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-444,Nexus Code 444,377,2026-08-27T11:50:29.911204+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-445,Nexus Vector 445,390,2026-08-27T11:50:29.911208+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-446,Nexus Robotics 446,403,2026-08-27T11:50:29.911212+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-447,Nexus 447,416,2026-08-27T11:50:29.911216+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-448,Nexus Audio 448,429,2026-08-27T11:50:29.911220+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-449,Nexus Generative 449,442,2026-08-27T11:50:29.911224+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-450,Nexus Llm 450,5,2026-08-27T11:50:29.911229+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-451,Nexus 451,18,2026-08-27T11:50:29.911233+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-452,Nexus Computer 452,31,2026-08-27T11:50:29.911237+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-453,Nexus 453,44,2026-08-27T11:50:29.911241+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-454,Nexus Code 454,57,2026-08-27T11:50:29.911245+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-455,Nexus Vector 455,70,2026-08-27T11:50:29.911249+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-456,Nexus Robotics 456,83,2026-08-27T11:50:29.911253+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-457,Nexus 457,96,2026-08-27T11:50:29.911257+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-458,Nexus Audio 458,109,2026-08-27T11:50:29.911260+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-459,Nexus Generative 459,122,2026-08-27T11:50:29.911264+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-460,Nexus Llm 460,135,2026-08-27T11:50:29.911268+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-461,Nexus 461,148,2026-08-27T11:50:29.911271+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-462,Nexus Computer 462,161,2026-08-27T11:50:29.911275+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-463,Nexus 463,174,2026-08-27T11:50:29.911279+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-464,Nexus Code 464,187,2026-08-27T11:50:29.911282+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-465,Nexus Vector 465,200,2026-08-27T11:50:29.911286+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-466,Nexus Robotics 466,213,2026-08-27T11:50:29.911290+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-467,Nexus 467,226,2026-08-27T11:50:29.911294+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-468,Nexus Audio 468,239,2026-08-27T11:50:29.911300+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-469,Nexus Generative 469,252,2026-08-27T11:50:29.911304+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-470,Nexus Llm 470,265,2026-08-27T11:50:29.911307+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-471,Nexus 471,278,2026-08-27T11:50:29.911311+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-472,Nexus Computer 472,291,2026-08-27T11:50:29.911316+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-473,Nexus 473,304,2026-08-27T11:50:29.911320+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-474,Nexus Code 474,317,2026-08-27T11:50:29.911324+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-475,Nexus Vector 475,330,2026-08-27T11:50:29.911329+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-476,Nexus Robotics 476,343,2026-08-27T11:50:29.911333+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-477,Nexus 477,356,2026-08-27T11:50:29.911337+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-478,Nexus Audio 478,369,2026-08-27T11:50:29.911341+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-479,Nexus Generative 479,382,2026-08-27T11:50:29.911345+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-480,Nexus Llm 480,395,2026-08-27T11:50:29.911348+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-481,Nexus 481,408,2026-08-27T11:50:29.911352+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-482,Nexus Computer 482,421,2026-08-27T11:50:29.911356+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-483,Nexus 483,434,2026-08-27T11:50:29.911359+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-484,Nexus Code 484,447,2026-08-27T11:50:29.911363+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-485,Nexus Vector 485,10,2026-08-27T11:50:29.911367+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-486,Nexus Robotics 486,23,2026-08-27T11:50:29.911371+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-487,Nexus 487,36,2026-08-27T11:50:29.911374+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-488,Nexus Audio 488,49,2026-08-27T11:50:29.911378+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-489,Nexus Generative 489,62,2026-08-27T11:50:29.911382+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-490,Nexus Llm 490,75,2026-08-27T11:50:29.911385+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-491,Nexus 491,88,2026-08-27T11:50:29.911391+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-492,Nexus Computer 492,101,2026-08-27T11:50:29.911395+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-493,Nexus 493,114,2026-08-27T11:50:29.911399+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-494,Nexus Code 494,127,2026-08-27T11:50:29.911402+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-495,Nexus Vector 495,140,2026-08-27T11:50:29.911406+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-496,Nexus Robotics 496,153,2026-08-27T11:50:29.911410+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-497,Nexus 497,166,2026-08-27T11:50:29.911413+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-498,Nexus Audio 498,179,2026-08-27T11:50:29.911417+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-499,Nexus Generative 499,192,2026-08-27T11:50:29.911421+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-500,Nexus Llm 500,205,2026-08-27T11:50:29.911425+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-501,Nexus 501,218,2026-08-27T11:50:29.911428+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-502,Nexus Computer 502,231,2026-08-27T11:50:29.911432+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-503,Nexus 503,244,2026-08-27T11:50:29.911436+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-504,Nexus Code 504,257,2026-08-27T11:50:29.911440+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-505,Nexus Vector 505,270,2026-08-27T11:50:29.911444+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-506,Nexus Robotics 506,283,2026-08-27T11:50:29.911449+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-507,Nexus 507,296,2026-08-27T11:50:29.911453+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-508,Nexus Audio 508,309,2026-08-27T11:50:29.911457+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-509,Nexus Generative 509,322,2026-08-27T11:50:29.911461+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-510,Nexus Llm 510,335,2026-08-27T11:50:29.911464+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-511,Nexus 511,348,2026-08-27T11:50:29.911468+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-512,Nexus Computer 512,361,2026-08-27T11:50:29.911472+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-513,Nexus 513,374,2026-08-27T11:50:29.911475+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-514,Nexus Code 514,387,2026-08-27T11:50:29.911479+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-515,Nexus Vector 515,400,2026-08-27T11:50:29.911483+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-516,Nexus Robotics 516,413,2026-08-27T11:50:29.911486+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-517,Nexus 517,426,2026-08-27T11:50:29.911490+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-518,Nexus Audio 518,439,2026-08-27T11:50:29.911494+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-519,Nexus Generative 519,452,2026-08-27T11:50:29.911497+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-520,Nexus Llm 520,15,2026-08-27T11:50:29.911501+00:00
1.0,STARTUP,Y Combinator & AI Directory,https://topai.tools/s/nexus-ai-521,Nexus 521,28,2026-08-27T11:50:29.911505+00:00
